SUMLEV,STATE,COUNTY,STNAME,CTYNAME,YEAR,AGEGRP,TOT_POP,TOT_MALE,TOT_FEMALE,BA_MALE,BA_FEMALE,H_MALE,H_FEMALE
50,1,39,Alabama,Covington County,12,7,2067,994,1073,155,134,25,18
50,1,39,Alabama,Covington County,12,8,2056,969,1087,90,151,18,28
50,1,39,Alabama,Covington County,12,9,1981,956,1025,114,146,23,17
50,1,39,Alabama,Covington County,12,10,2235,1119,1116,120,158,21,14
50,1,39,Alabama,Covington County,12,11,2300,1117,1183,122,144,22,17
50,1,39,Alabama,Covington County,12,12,2710,1313,1397,122,184,15,17
50,1,39,Alabama,Covington County,12,13,2751,1344,1407,141,167,22,10
50,1,39,Alabama,Covington County,12,14,2280,1083,1197,94,120,11,11
50,1,39,Alabama,Covington County,12,15,2105,988,1117,68,99,10,7
50,1,39,Alabama,Covington County,12,16,1519,671,848,41,69,3,14
50,1,39,Alabama,Covington County,12,17,1035,385,650,23,56,7,8
50,1,39,Alabama,Covington County,12,18,981,314,667,15,56,1,5
50,1,41,Alabama,Crenshaw County,12,0,13772,6685,7087,1509,1780,185,148
50,1,41,Alabama,Crenshaw County,12,1,791,409,382,100,87,22,25
50,1,41,Alabama,Crenshaw County,12,2,887,484,403,103,89,28,26
50,1,41,Alabama,Crenshaw County,12,3,889,440,449,103,125,14,19
50,1,41,Alabama,Crenshaw County,12,4,859,464,395,96,115,17,20
50,1,41,Alabama,Crenshaw County,12,5,750,365,385,107,111,13,7
50,1,41,Alabama,Crenshaw County,12,6,867,419,448,99,125,3,5
50,1,41,Alabama,Crenshaw County,12,7,778,379,399,110,101,18,6
50,1,41,Alabama,Crenshaw County,12,8,759,364,395,69,113,12,9
50,1,41,Alabama,Crenshaw County,12,9,774,393,381,97,95,7,3
50,1,41,Alabama,Crenshaw County,12,10,890,417,473,76,131,14,6
50,1,41,Alabama,Crenshaw County,12,11,858,391,467,82,114,10,3
50,1,41,Alabama,Crenshaw County,12,12,1005,514,491,129,124,4,3
50,1,41,Alabama,Crenshaw County,12,13,994,499,495,112,128,6,4
50,1,41,Alabama,Crenshaw County,12,14,833,385,448,94,92,2,2
50,1,41,Alabama,Crenshaw County,12,15,784,338,446,61,98,4,3
50,1,41,Alabama,Crenshaw County,12,16,443,212,231,35,40,3,2
50,1,41,Alabama,Crenshaw County,12,17,303,114,189,17,52,4,3
50,1,41,Alabama,Crenshaw County,12,18,308,98,210,19,40,4,2
50,1,43,Alabama,Cullman County,12,0,83768,41408,42360,635,521,1924,1828
50,1,43,Alabama,Cullman County,12,1,5176,2614,2562,42,47,205,225
50,1,43,Alabama,Cullman County,12,2,5215,2611,2604,40,40,200,233
50,1,43,Alabama,Cullman County,12,3,5213,2682,2531,34,30,228,249
50,1,43,Alabama,Cullman County,12,4,5000,2585,2415,60,57,201,171
50,1,43,Alabama,Cullman County,12,5,4603,2360,2243,58,44,157,122
50,1,43,Alabama,Cullman County,12,6,5633,2837,2796,53,38,133,140
50,1,43,Alabama,Cullman County,12,7,5185,2684,2501,52,31,142,113
50,1,43,Alabama,Cullman County,12,8,4909,2416,2493,46,31,147,128
50,1,43,Alabama,Cullman County,12,9,5092,2570,2522,53,34,128,114
50,1,43,Alabama,Cullman County,12,10,5248,2603,2645,31,21,96,89
50,1,43,Alabama,Cullman County,12,11,5362,2757,2605,29,20,87,63
50,1,43,Alabama,Cullman County,12,12,5805,2892,2913,35,28,78,63
50,1,43,Alabama,Cullman County,12,13,5592,2739,2853,37,35,58,34
50,1,43,Alabama,Cullman County,12,14,4931,2318,2613,26,22,19,24
50,1,43,Alabama,Cullman County,12,15,4339,2005,2334,22,22,15,24
50,1,43,Alabama,Cullman County,12,16,3024,1364,1660,8,8,8,19
50,1,43,Alabama,Cullman County,12,17,2009,821,1188,1,6,13,9
50,1,43,Alabama,Cullman County,12,18,1432,550,882,8,7,9,8
50,1,45,Alabama,Dale County,12,0,49172,24214,24958,4790,5524,1831,1619
50,1,45,Alabama,Dale County,12,1,3273,1649,1624,389,346,185,183
50,1,45,Alabama,Dale County,12,2,3133,1651,1482,360,357,211,158
50,1,45,Alabama,Dale County,12,3,3007,1576,1431,369,332,143,140
50,1,45,Alabama,Dale County,12,4,2908,1505,1403,430,382,122,115
50,1,45,Alabama,Dale County,12,5,3164,1694,1470,410,397,143,122
50,1,45,Alabama,Dale County,12,6,3773,1994,1779,454,447,195,135
50,1,45,Alabama,Dale County,12,7,3514,1739,1775,323,410,182,181
50,1,45,Alabama,Dale County,12,8,2967,1442,1525,268,380,155,137
50,1,45,Alabama,Dale County,12,9,2667,1254,1413,239,346,78,108
50,1,45,Alabama,Dale County,12,10,2957,1414,1543,264,366,116,95
50,1,45,Alabama,Dale County,12,11,2894,1407,1487,274,301,67,51
50,1,45,Alabama,Dale County,12,12,3228,1554,1674,256,390,80,43
50,1,45,Alabama,Dale County,12,13,3185,1527,1658,285,350,49,40
50,1,45,Alabama,Dale County,12,14,2650,1298,1352,220,252,48,32
50,1,45,Alabama,Dale County,12,15,2259,1034,1225,133,209,24,36
50,1,45,Alabama,Dale County,12,16,1608,703,905,55,112,15,15
50,1,45,Alabama,Dale County,12,17,1048,407,641,30,82,7,10
50,1,45,Alabama,Dale County,12,18,937,366,571,31,65,11,18
50,1,47,Alabama,Dallas County,12,0,37196,17178,20018,11940,14360,237,192
50,1,47,Alabama,Dallas County,12,1,2202,1113,1089,863,824,20,19
50,1,47,Alabama,Dallas County,12,2,2313,1152,1161,862,893,30,36
50,1,47,Alabama,Dallas County,12,3,2646,1350,1296,1059,999,19,18
50,1,47,Alabama,Dallas County,12,4,2532,1315,1217,1017,960,23,18
50,1,47,Alabama,Dallas County,12,5,2235,1071,1164,839,927,13,9
50,1,47,Alabama,Dallas County,12,6,2278,1042,1236,780,966,14,10
50,1,47,Alabama,Dallas County,12,7,2031,936,1095,677,842,14,11
50,1,47,Alabama,Dallas County,12,8,2077,914,1163,659,876,20,10
50,1,47,Alabama,Dallas County,12,9,2009,890,1119,629,845,13,2
50,1,47,Alabama,Dallas County,12,10,2112,929,1183,645,872,14,6
50,1,47,Alabama,Dallas County,12,11,2222,1006,1216,662,863,11,8
50,1,47,Alabama,Dallas County,12,12,2747,1240,1507,807,1077,12,10
50,1,47,Alabama,Dallas County,12,13,2771,1270,1501,802,1036,8,10
50,1,47,Alabama,Dallas County,12,14,2300,1050,1250,627,764,9,8
50,1,47,Alabama,Dallas County,12,15,1898,855,1043,467,637,9,6
50,1,47,Alabama,Dallas County,12,16,1223,521,702,264,416,4,3
50,1,47,Alabama,Dallas County,12,17,880,323,557,181,293,2,3
50,1,47,Alabama,Dallas County,12,18,720,201,519,100,270,2,5
50,1,49,Alabama,DeKalb County,12,0,71513,35577,35936,688,652,5715,5059
50,1,49,Alabama,DeKalb County,12,1,4269,2213,2056,51,50,606,591
50,1,49,Alabama,DeKalb County,12,2,4656,2398,2258,39,42,670,583
50,1,49,Alabama,DeKalb County,12,3,5119,2620,2499,40,56,757,741
50,1,49,Alabama,DeKalb County,12,4,4799,2554,2245,37,47,657,562
50,1,49,Alabama,DeKalb County,12,5,4145,2155,1990,37,55,454,419
50,1,49,Alabama,DeKalb County,12,6,4606,2363,2243,60,43,356,352
50,1,49,Alabama,DeKalb County,12,7,3920,2014,1906,42,36,420,281
50,1,49,Alabama,DeKalb County,12,8,4176,2055,2121,45,30,388,380
50,1,49,Alabama,DeKalb County,12,9,4497,2242,2255,58,39,429,351
50,1,49,Alabama,DeKalb County,12,10,4783,2406,2377,82,37,341,290
50,1,49,Alabama,DeKalb County,12,11,4602,2293,2309,47,43,222,211
50,1,49,Alabama,DeKalb County,12,12,4767,2358,2409,34,44,204,133
50,1,49,Alabama,DeKalb County,12,13,4573,2236,2337,47,32,118,67
50,1,49,Alabama,DeKalb County,12,14,3972,1901,2071,22,42,44,40
50,1,49,Alabama,DeKalb County,12,15,3540,1670,1870,20,15,22,30
50,1,49,Alabama,DeKalb County,12,16,2368,1087,1281,14,17,8,11
50,1,49,Alabama,DeKalb County,12,17,1480,589,891,13,8,11,11
50,1,49,Alabama,DeKalb County,12,18,1241,423,818,0,16,8,6
50,1,51,Alabama,Elmore County,12,0,81209,39236,41973,8345,8834,1289,1274
50,1,51,Alabama,Elmore County,12,1,4734,2387,2347,545,572,123,118
50,1,51,Alabama,Elmore County,12,2,4973,2649,2324,570,493,144,136
50,1,51,Alabama,Elmore County,12,3,5271,2628,2643,613,613,151,142
50,1,51,Alabama,Elmore County,12,4,5012,2575,2437,622,610,128,94
50,1,51,Alabama,Elmore County,12,5,4794,2510,2284,834,636,91,75
50,1,51,Alabama,Elmore County,12,6,5834,2838,2996,823,734,83,105
50,1,51,Alabama,Elmore County,12,7,5519,2643,2876,686,696,108,147
50,1,51,Alabama,Elmore County,12,8,5399,2516,2883,625,714,105,111
50,1,51,Alabama,Elmore County,12,9,5220,2489,2731,551,599,95,100
50,1,51,Alabama,Elmore County,12,10,5522,2558,2964,541,697,59,63
50,1,51,Alabama,Elmore County,12,11,5248,2517,2731,487,581,58,51
50,1,51,Alabama,Elmore County,12,12,5767,2729,3038,485,579,56,52
50,1,51,Alabama,Elmore County,12,13,5259,2508,2751,381,433,31,29
50,1,51,Alabama,Elmore County,12,14,4182,1915,2267,244,336,24,14
50,1,51,Alabama,Elmore County,12,15,3543,1674,1869,158,207,10,12
50,1,51,Alabama,Elmore County,12,16,2374,1110,1264,89,158,6,8
50,1,51,Alabama,Elmore County,12,17,1409,621,788,64,88,6,2
50,1,51,Alabama,Elmore County,12,18,1149,369,780,27,88,11,15
50,1,53,Alabama,Escambia County,12,0,36633,18425,18208,5974,5476,530,422
50,1,53,Alabama,Escambia County,12,1,2202,1089,1113,374,357,51,53
50,1,53,Alabama,Escambia County,12,2,2314,1165,1149,338,345,53,69
50,1,53,Alabama,Escambia County,12,3,2325,1169,1156,350,390,64,39
50,1,53,Alabama,Escambia County,12,4,2148,1057,1091,338,394,25,31
50,1,53,Alabama,Escambia County,12,5,2045,1097,948,469,326,30,30
50,1,53,Alabama,Escambia County,12,6,2673,1455,1218,606,434,55,28
50,1,53,Alabama,Escambia County,12,7,2300,1323,977,591,308,36,28
50,1,53,Alabama,Escambia County,12,8,2270,1236,1034,512,338,34,18
50,1,53,Alabama,Escambia County,12,9,2208,1208,1000,380,327,46,29
50,1,53,Alabama,Escambia County,12,10,2422,1310,1112,414,327,34,27
50,1,53,Alabama,Escambia County,12,11,2253,1196,1057,367,316,31,17
50,1,53,Alabama,Escambia County,12,12,2507,1240,1267,342,348,24,18
50,1,53,Alabama,Escambia County,12,13,2275,1067,1208,289,352,17,7
50,1,53,Alabama,Escambia County,12,14,2056,943,1113,223,282,7,13
50,1,53,Alabama,Escambia County,12,15,1741,755,986,149,232,14,4
50,1,53,Alabama,Escambia County,12,16,1336,547,789,108,179,2,5
50,1,53,Alabama,Escambia County,12,17,864,351,513,90,117,3,6
50,1,53,Alabama,Escambia County,12,18,694,217,477,34,104,4,0
50,1,55,Alabama,Etowah County,12,0,102268,49496,52772,7542,8560,2225,2005
50,1,55,Alabama,Etowah County,12,1,5964,3069,2895,552,552,249,260
50,1,55,Alabama,Etowah County,12,2,5936,3091,2845,525,509,251,244
50,1,55,Alabama,Etowah County,12,3,6078,3090,2988,467,474,269,230
50,1,55,Alabama,Etowah County,12,4,6127,3162,2965,620,576,229,195
50,1,55,Alabama,Etowah County,12,5,6124,3142,2982,719,587,167,153
50,1,55,Alabama,Etowah County,12,6,6679,3321,3358,612,654,180,158
50,1,55,Alabama,Etowah County,12,7,5785,2790,2995,487,557,157,157
50,1,55,Alabama,Etowah County,12,8,6091,2948,3143,457,581,138,132
50,1,55,Alabama,Etowah County,12,9,6000,2875,3125,426,526,135,104
50,1,55,Alabama,Etowah County,12,10,7021,3403,3618,475,579,114,90
50,1,55,Alabama,Etowah County,12,11,6755,3310,3445,455,565,115,114
50,1,55,Alabama,Etowah County,12,12,6907,3315,3592,413,540,84,63
50,1,55,Alabama,Etowah County,12,13,7005,3352,3653,468,602,58,29
50,1,55,Alabama,Etowah County,12,14,6414,2960,3454,381,499,32,26
50,1,55,Alabama,Etowah County,12,15,5459,2486,2973,239,314,18,25
50,1,55,Alabama,Etowah County,12,16,3598,1567,2031,128,157,13,7
50,1,55,Alabama,Etowah County,12,17,2343,957,1386,75,136,11,3
50,1,55,Alabama,Etowah County,12,18,1982,658,1324,43,152,5,15
50,1,57,Alabama,Fayette County,12,0,16302,7937,8365,927,974,172,163
50,1,57,Alabama,Fayette County,12,1,902,447,455,63,58,12,21
50,1,57,Alabama,Fayette County,12,2,956,475,481,57,64,10,18
50,1,57,Alabama,Fayette County,12,3,997,526,471,62,46,27,16
50,1,57,Alabama,Fayette County,12,4,912,468,444,59,52,12,11
50,1,57,Alabama,Fayette County,12,5,912,481,431,79,61,12,14
50,1,57,Alabama,Fayette County,12,6,997,502,495,56,79,8,10
50,1,57,Alabama,Fayette County,12,7,873,424,449,38,38,12,14
50,1,57,Alabama,Fayette County,12,8,889,450,439,70,44,16,12
50,1,57,Alabama,Fayette County,12,9,913,454,459,44,55,12,9
50,1,57,Alabama,Fayette County,12,10,1053,514,539,59,51,11,8
50,1,57,Alabama,Fayette County,12,11,1009,495,514,49,69,16,3
50,1,57,Alabama,Fayette County,12,12,1190,610,580,90,72,7,6
50,1,57,Alabama,Fayette County,12,13,1154,539,615,58,73,8,4
50,1,57,Alabama,Fayette County,12,14,1119,517,602,54,68,4,8
50,1,57,Alabama,Fayette County,12,15,924,408,516,42,57,2,4
50,1,57,Alabama,Fayette County,12,16,707,310,397,21,36,1,2
50,1,57,Alabama,Fayette County,12,17,470,205,265,15,20,1,2
50,1,57,Alabama,Fayette County,12,18,325,112,213,11,31,1,1
50,1,59,Alabama,Franklin County,12,0,31362,15782,15580,776,597,3153,2453
50,1,59,Alabama,Franklin County,12,1,2127,1079,1048,40,37,320,323
50,1,59,Alabama,Franklin County,12,2,2167,1115,1052,36,39,357,321
50,1,59,Alabama,Franklin County,12,3,2185,1117,1068,50,32,344,302
50,1,59,Alabama,Franklin County,12,4,2009,1052,957,34,32,283,209
50,1,59,Alabama,Franklin County,12,5,1766,941,825,45,31,256,179
50,1,59,Alabama,Franklin County,12,6,2043,1072,971,112,35,275,165
50,1,59,Alabama,Franklin County,12,7,1922,1015,907,86,36,240,164
50,1,59,Alabama,Franklin County,12,8,1836,953,883,40,26,221,171
50,1,59,Alabama,Franklin County,12,9,1882,968,914,48,30,236,164
50,1,59,Alabama,Franklin County,12,10,2170,1126,1044,55,59,250,168
50,1,59,Alabama,Franklin County,12,11,1954,1001,953,30,34,115,116
50,1,59,Alabama,Franklin County,12,12,2007,996,1011,47,50,109,55
50,1,59,Alabama,Franklin County,12,13,1920,952,968,40,36,57,41
50,1,59,Alabama,Franklin County,12,14,1696,769,927,39,42,28,32
50,1,59,Alabama,Franklin County,12,15,1399,681,718,32,24,29,19
50,1,59,Alabama,Franklin County,12,16,999,423,576,24,13,12,12
50,1,59,Alabama,Franklin County,12,17,693,296,397,10,18,6,11
50,1,59,Alabama,Franklin County,12,18,587,226,361,8,23,15,1
50,1,61,Alabama,Geneva County,12,0,26271,12827,13444,1181,1264,584,511
50,1,61,Alabama,Geneva County,12,1,1430,721,709,70,64,54,44
50,1,61,Alabama,Geneva County,12,2,1561,784,777,67,58,67,59
50,1,61,Alabama,Geneva County,12,3,1723,879,844,76,81,69,60
50,1,61,Alabama,Geneva County,12,4,1618,846,772,83,96,62,50
50,1,61,Alabama,Geneva County,12,5,1243,642,601,72,74,48,44
50,1,61,Alabama,Geneva County,12,6,1505,750,755,85,77,40,24
50,1,61,Alabama,Geneva County,12,7,1518,743,775,79,78,52,32
50,1,61,Alabama,Geneva County,12,8,1471,702,769,68,66,14,31
50,1,61,Alabama,Geneva County,12,9,1526,758,768,83,86,33,33
50,1,61,Alabama,Geneva County,12,10,1681,807,874,89,76,42,36
50,1,61,Alabama,Geneva County,12,11,1807,925,882,78,64,24,29
50,1,61,Alabama,Geneva County,12,12,1837,902,935,74,103,21,14
50,1,61,Alabama,Geneva County,12,13,1931,932,999,69,105,19,18
50,1,61,Alabama,Geneva County,12,14,1651,810,841,70,76,11,12
50,1,61,Alabama,Geneva County,12,15,1453,698,755,49,58,10,16
50,1,61,Alabama,Geneva County,12,16,1055,468,587,32,43,2,4
50,1,61,Alabama,Geneva County,12,17,669,245,424,21,36,10,3
50,1,61,Alabama,Geneva County,12,18,592,215,377,16,23,6,2
50,1,63,Alabama,Greene County,12,0,8111,3829,4282,3033,3449,73,66
50,1,63,Alabama,Greene County,12,1,466,247,219,211,171,13,11
50,1,63,Alabama,Greene County,12,2,480,250,230,210,190,10,10
50,1,63,Alabama,Greene County,12,3,509,245,264,206,226,2,8
50,1,63,Alabama,Greene County,12,4,472,233,239,202,215,4,4
50,1,63,Alabama,Greene County,12,5,446,231,215,202,194,4,2
50,1,63,Alabama,Greene County,12,6,521,270,251,245,210,2,3
50,1,63,Alabama,Greene County,12,7,419,206,213,162,173,8,4
50,1,63,Alabama,Greene County,12,8,433,195,238,158,207,10,2
50,1,63,Alabama,Greene County,12,9,400,193,207,162,178,2,4
50,1,63,Alabama,Greene County,12,10,410,195,215,137,172,1,3
50,1,63,Alabama,Greene County,12,11,467,204,263,155,208,4,6
50,1,63,Alabama,Greene County,12,12,563,256,307,198,244,6,3
50,1,63,Alabama,Greene County,12,13,635,286,349,191,265,2,1
50,1,63,Alabama,Greene County,12,14,653,302,351,234,273,0,1
50,1,63,Alabama,Greene County,12,15,462,198,264,137,198,2,1
50,1,63,Alabama,Greene County,12,16,320,144,176,104,119,3,1
50,1,63,Alabama,Greene County,12,17,211,96,115,62,81,0,1
50,1,63,Alabama,Greene County,12,18,244,78,166,57,125,0,1
50,1,65,Alabama,Hale County,12,0,14651,6950,7701,3909,4591,111,98
50,1,65,Alabama,Hale County,12,1,990,525,465,339,300,7,16
50,1,65,Alabama,Hale County,12,2,906,462,444,266,261,9,14
50,1,65,Alabama,Hale County,12,3,947,495,452,319,264,13,9
50,1,65,Alabama,Hale County,12,4,872,441,431,284,280,16,9
50,1,65,Alabama,Hale County,12,5,877,407,470,271,303,8,6
50,1,65,Alabama,Hale County,12,6,956,475,481,301,305,8,6
50,1,65,Alabama,Hale County,12,7,803,391,412,214,263,9,3
50,1,65,Alabama,Hale County,12,8,848,379,469,206,287,10,2
50,1,65,Alabama,Hale County,12,9,782,348,434,202,283,7,13
50,1,65,Alabama,Hale County,12,10,784,372,412,213,242,6,4
50,1,65,Alabama,Hale County,12,11,883,382,501,204,293,5,1
50,1,65,Alabama,Hale County,12,12,1080,508,572,257,356,1,3
50,1,65,Alabama,Hale County,12,13,1038,495,543,244,329,3,3
50,1,65,Alabama,Hale County,12,14,917,443,474,211,281,4,2
50,1,65,Alabama,Hale County,12,15,740,359,381,162,166,3,1
50,1,65,Alabama,Hale County,12,16,529,242,287,120,130,0,4
50,1,65,Alabama,Hale County,12,17,337,122,215,59,105,1,1
50,1,65,Alabama,Hale County,12,18,362,104,258,37,143,1,1
50,1,67,Alabama,Henry County,12,0,17205,8309,8896,2097,2357,239,224
50,1,67,Alabama,Henry County,12,1,896,474,422,114,108,18,16
50,1,67,Alabama,Henry County,12,2,925,475,450,117,104,18,19
50,1,67,Alabama,Henry County,12,3,1025,519,506,119,122,20,31
50,1,67,Alabama,Henry County,12,4,997,519,478,148,133,22,25
50,1,67,Alabama,Henry County,12,5,845,449,396,162,145,15,10
50,1,67,Alabama,Henry County,12,6,929,467,462,161,131,27,11
50,1,67,Alabama,Henry County,12,7,888,418,470,115,126,17,10
50,1,67,Alabama,Henry County,12,8,1014,490,524,133,128,18,26
50,1,67,Alabama,Henry County,12,9,1030,505,525,113,130,16,17
50,1,67,Alabama,Henry County,12,10,1137,563,574,136,173,18,9
50,1,67,Alabama,Henry County,12,11,1111,540,571,136,155,21,19
50,1,67,Alabama,Henry County,12,12,1137,531,606,135,165,10,8
50,1,67,Alabama,Henry County,12,13,1240,594,646,164,180,5,6
50,1,67,Alabama,Henry County,12,14,1287,562,725,123,212,3,1
50,1,67,Alabama,Henry County,12,15,1126,543,583,124,105,2,5
50,1,67,Alabama,Henry County,12,16,704,322,382,42,95,3,1
50,1,67,Alabama,Henry County,12,17,482,215,267,31,74,4,1
50,1,67,Alabama,Henry County,12,18,432,123,309,24,71,2,9
50,1,69,Alabama,Houston County,12,0,105882,50628,55254,13435,15541,1920,1711
50,1,69,Alabama,Houston County,12,1,6631,3425,3206,1132,1041,208,174
50,1,69,Alabama,Houston County,12,2,6568,3422,3146,1106,1072,220,187
50,1,69,Alabama,Houston County,12,3,6818,3531,3287,1130,1096,192,182
50,1,69,Alabama,Houston County,12,4,6603,3393,3210,1121,1052,153,154
50,1,69,Alabama,Houston County,12,5,5805,2880,2925,945,962,146,111
50,1,69,Alabama,Houston County,12,6,7137,3372,3765,1076,1306,128,103
50,1,69,Alabama,Houston County,12,7,6662,3146,3516,904,1121,169,129
50,1,69,Alabama,Houston County,12,8,6748,3262,3486,927,1078,150,124
50,1,69,Alabama,Houston County,12,9,6336,2950,3386,708,1090,135,129
50,1,69,Alabama,Houston County,12,10,6717,3195,3522,760,982,102,98
50,1,69,Alabama,Houston County,12,11,6568,3165,3403,739,919,94,63
50,1,69,Alabama,Houston County,12,12,7273,3410,3863,742,981,73,68
50,1,69,Alabama,Houston County,12,13,6832,3250,3582,722,876,51,56
50,1,69,Alabama,Houston County,12,14,6041,2709,3332,558,704,35,40
50,1,69,Alabama,Houston County,12,15,5168,2348,2820,397,495,24,28
50,1,69,Alabama,Houston County,12,16,3502,1519,1983,230,313,28,27
50,1,69,Alabama,Houston County,12,17,2353,939,1414,134,223,5,19
50,1,69,Alabama,Houston County,12,18,2120,712,1408,104,230,7,19
50,1,71,Alabama,Jackson County,12,0,51626,25367,26259,893,910,832,752
50,1,71,Alabama,Jackson County,12,1,2777,1445,1332,54,76,69,89
50,1,71,Alabama,Jackson County,12,2,2816,1465,1351,56,48,103,93
50,1,71,Alabama,Jackson County,12,3,3107,1641,1466,64,54,100,80
50,1,71,Alabama,Jackson County,12,4,3075,1578,1497,54,55,75,82
50,1,71,Alabama,Jackson County,12,5,2740,1412,1328,56,63,58,63
50,1,71,Alabama,Jackson County,12,6,3203,1593,1610,71,75,78,42
50,1,71,Alabama,Jackson County,12,7,2731,1381,1350,64,30,46,44
50,1,71,Alabama,Jackson County,12,8,2923,1392,1531,48,39,51,60
50,1,71,Alabama,Jackson County,12,9,3152,1521,1631,60,45,56,52
50,1,71,Alabama,Jackson County,12,10,3484,1785,1699,65,53,65,43
50,1,71,Alabama,Jackson County,12,11,3372,1684,1688,37,60,41,32
50,1,71,Alabama,Jackson County,12,12,3765,1830,1935,50,56,35,20
50,1,71,Alabama,Jackson County,12,13,3890,1908,1982,74,78,27,17
50,1,71,Alabama,Jackson County,12,14,3376,1616,1760,67,51,4,10
50,1,71,Alabama,Jackson County,12,15,2859,1291,1568,32,46,10,8
50,1,71,Alabama,Jackson County,12,16,2039,935,1104,17,29,5,3
50,1,71,Alabama,Jackson County,12,17,1321,551,770,10,32,2,8
50,1,71,Alabama,Jackson County,12,18,996,339,657,14,20,7,6
50,1,73,Alabama,Jefferson County,12,0,658573,311232,347341,130550,155711,14247,12626
50,1,73,Alabama,Jefferson County,12,1,42323,21480,20843,9482,9425,1915,1814
50,1,73,Alabama,Jefferson County,12,2,41498,21283,20215,10034,9548,1658,1569
50,1,73,Alabama,Jefferson County,12,3,41885,21235,20650,10306,10207,1580,1508
50,1,73,Alabama,Jefferson County,12,4,40712,20323,20389,9738,9740,1153,1012
50,1,73,Alabama,Jefferson County,12,5,41155,20094,21061,9315,9628,1014,879
50,1,73,Alabama,Jefferson County,12,6,49542,23993,25549,10673,11870,1083,916
50,1,73,Alabama,Jefferson County,12,7,46758,22270,24488,9115,11231,1177,954
50,1,73,Alabama,Jefferson County,12,8,43602,20591,23011,8357,10866,1073,848
50,1,73,Alabama,Jefferson County,12,9,39914,18807,21107,7539,9976,1023,824
50,1,73,Alabama,Jefferson County,12,10,39930,19045,20885,7431,9536,814,731
50,1,73,Alabama,Jefferson County,12,11,38601,18235,20366,7400,9321,538,402
50,1,73,Alabama,Jefferson County,12,12,42852,19985,22867,8043,10309,462,384
50,1,73,Alabama,Jefferson County,12,13,42472,19216,23256,7938,10739,313,272
50,1,73,Alabama,Jefferson County,12,14,36582,16369,20213,6330,8829,201,145
50,1,73,Alabama,Jefferson County,12,15,27095,12044,15051,4206,5668,112,123
50,1,73,Alabama,Jefferson County,12,16,18020,7442,10578,2233,3584,62,71
50,1,73,Alabama,Jefferson County,12,17,12222,4592,7630,1292,2455,20,74
50,1,73,Alabama,Jefferson County,12,18,13410,4228,9182,1118,2779,49,100
50,1,75,Alabama,Lamar County,12,0,13805,6760,7045,673,753,145,118
50,1,75,Alabama,Lamar County,12,1,784,401,383,47,47,22,16
50,1,75,Alabama,Lamar County,12,2,754,378,376,40,32,20,6
50,1,75,Alabama,Lamar County,12,3,874,457,417,41,40,12,7
50,1,75,Alabama,Lamar County,12,4,811,435,376,35,47,5,10
50,1,75,Alabama,Lamar County,12,5,700,357,343,49,40,4,9
50,1,75,Alabama,Lamar County,12,6,777,378,399,52,41,11,11
50,1,75,Alabama,Lamar County,12,7,721,351,370,45,41,13,12
50,1,75,Alabama,Lamar County,12,8,728,354,374,36,47,8,5
