date, pm25, pm10, o3, no2, so2, co
2019/4/23, 10, 21, 14, 9, 3, 2
2019/4/24, 8, 23, 13, 13, 1, 2
2019/4/25, 27, 15, 18, 10, 1, 2
2019/4/26, 44, 14, 19, 4, 2, 1
2019/5/1, 33, 25, 19, 8, , 1
2019/5/2, 30, 7, 15, 9, , 1
2019/5/3, 5, 10, 15, 12, 1, 2
2019/5/4, 3, 10, 19, 4, 1, 1
2019/5/5, 5, 9, 17, 7, 2, 1
2019/5/6, 7, 13, 16, 14, 2, 3
2019/5/7, 12, 11, 19, 9, 1, 4
2019/5/8, 22, 8, 19, 9, 1, 
2019/5/9, 5, 10, 15, 8, 1, 1
2019/5/10, 7, 12, 18, 9, 2, 2
2019/5/11, 10, 8, 17, 5, 3, 2
2019/5/12, 8, 4, 16, 7, , 1
2019/5/13, 1, 5, 15, 8, , 2
2019/5/14, 2, 12, 16, 11, , 2
2019/5/15, 6, 14, 16, 16, 2, 3
2019/5/16, 16, 21, 11, 19, 2, 4
2019/5/17, 34, 27, 13, 20, 1, 5
2019/5/18, 58, 28, 19, 17, , 
2019/5/19, 67, 21, 20, 12, 1, 3
2019/5/20, 77, 10, 19, 9, , 1
2019/5/21, 27, 10, 13, 13, 1, 1
2019/5/22, 12, 13, 14, 14, , 3
2019/5/23, 11, 10, 19, 9, 1, 2
2019/5/24, 13, 12, 17, 10, , 
2019/5/25, 13, 8, 18, 5, , 2
2019/5/26, 8, 7, 20, 4, , 1
2019/5/27, 6, 10, 20, 6, 1, 2
2019/5/28, 2, 7, 17, 8, , 1
2019/5/29, 4, 7, 20, 5, , 1
2019/5/30, 19, 10, 18, 9, 2, 1
2019/5/31, 21, 9, 16, 9, 3, 1
2019/6/1, 23, 16, 19, 9, , 2
2019/6/2, 32, 6, 17, 7, 2, 2
2019/6/3, 33, 7, 15, 11, 1, 1
2019/6/4, 22, 14, 14, 17, 2, 2
2019/6/5, 25, 11, 17, 11, 4, 3
2019/6/6, 25, 9, 15, 12, 3, 2
2019/6/7, 20, 15, 11, 17, 3, 3
2019/6/8, 29, 15, 15, 10, 1, 5
2019/6/9, 47, 11, 16, 6, 1, 1
2019/6/10, 32, 9, 18, 6, , 1
2019/6/11, 25, 14, 16, 11, 1, 2
2019/6/12, 24, 8, 16, 9, 1, 1
2019/6/13, 21, 10, 16, 13, 1, 1
2019/6/14, 21, 9, 13, 14, , 2
2019/6/15, 22, 12, 12, 14, 1, 2
2019/6/16, 25, 9, 13, 9, 1, 3
2019/6/17, 31, 10, 12, 12, 1, 3
2019/6/18, 28, 8, 15, 11, 1, 2
2019/6/19, 23, 11, 14, 18, 2, 2
2019/6/20, 22, 9, 8, 19, 2, 3
2019/6/21, 36, 10, 9, 19, 2, 3
2019/6/22, 26, 9, 13, 18, 2, 5
2019/6/23, 32, 18, 5, 17, 2, 6
2019/6/24, 55, 14, 5, 14, 2, 5
2019/6/25, 66, 20, 7, 20, 2, 4
2019/6/28, 28, 9, 18, 9, , 2
2019/6/29, 20, 5, 19, 4, , 1
2019/6/30, 18, 9, 20, 4, , 
2019/7/1, 18, 8, 18, 6, , 
2019/1/2, 10, 13, 12, 3, , 1
2019/1/3, 5, 23, 28, 6, 1, 2
2019/1/4, 16, 26, 36, 9, 2, 2
2019/1/5, 36, , , , 1, 1
2019/1/6, 29, , , , 3, 2
2019/1/7, 11, 14, 13, 2, 1, 1
