date, pm25, pm10, o3, no2, so2, co
2019/1/11, 23, 8, 7, 7, 3, 2
2019/1/12, 14, , , , 3, 2
2019/1/16, 30, 29, 33, 8, 5, 3
2019/1/17, 44, 33, 30, 6, 2, 2
2019/1/18, 50, 29, 42, 7, 4, 3
2019/1/19, 43, 31, 25, 2, 2, 1
2019/1/20, 55, 28, 14, 5, 2, 2
2019/1/21, 40, 19, 13, 8, 2, 3
2019/1/22, 30, 15, 35, 8, 5, 2
2019/1/23, 33, 23, 20, 9, 2, 3
2019/1/24, 49, 28, 14, 3, 3, 2
2019/1/25, 48, 26, 32, 7, 6, 3
2019/1/26, 46, 28, 31, 5, 3, 2
2019/1/27, 51, 36, 37, 3, 1, 2
2019/1/28, 56, 23, 21, 3, 1, 2
2019/1/29, 43, 20, 25, 5, 5, 2
2019/1/30, 34, 26, 18, 10, 2, 3
2019/1/31, 43, 27, 34, 6, 1, 2
2019/2/1, 45, 23, 14, 4, , 1
2019/2/2, 35, 16, 12, 5, 4, 2
2019/2/3, 27, 14, 18, 3, 13, 2
2019/2/4, 25, 18, 26, 12, 3, 2
2019/2/5, 27, 27, 21, 4, 1, 2
2019/2/6, 46, 15, 11, 3, , 
2019/2/7, 28, 10, 11, 3, , 
2019/2/8, 13, 15, 34, 9, 3, 3
2019/2/9, 21, 12, 35, 5, , 
2019/2/10, 25, 16, 21, 4, , 
2019/2/11, 24, 18, 31, 10, 3, 5
2019/2/12, 26, 26, 30, 13, 2, 2
2019/2/13, 36, 35, 20, 3, 1, 1
2019/2/14, 36, 23, 18, 5, 1, 1
2019/2/15, 27, 19, 19, 8, 1, 1
2019/2/16, 25, 14, 18, 7, 1, 1
2019/2/17, 22, 12, 22, 5, 7, 1
2019/2/18, 18, 16, 20, 10, 7, 2
2019/2/19, 20, 24, 19, 5, 2, 1
2019/2/20, 33, 20, 14, 5, , 1
2019/2/21, 28, 15, 17, 4, 1, 1
2019/2/22, 25, 12, 11, 3, 1, 
2019/2/23, 25, 10, , , , 
2019/2/24, 16, 18, 15, 2, 1, 1
2019/2/25, 24, 20, 15, 6, 1, 1
2019/2/26, 25, 17, 20, 8, 3, 2
2019/2/27, 26, 18, 19, 6, 1, 2
2019/2/28, 28, 23, 18, 7, 2, 2
2019/3/1, 33, 12, 16, 7, 4, 1
2019/3/2, 19, 10, 16, 4, 3, 1
2019/3/3, 16, 11, 17, 4, 2, 1
2019/3/4, 14, 15, 17, 6, 4, 2
2019/3/5, 18, 21, 17, 8, 8, 1
2019/3/6, 28, 30, 21, 10, 1, 1
2019/3/7, 38, 31, 18, 5, 1, 1
2019/3/8, 48, 21, 21, 11, 2, 2
2019/3/9, 36, 24, 23, 6, 1, 
2019/3/10, 45, 21, 31, 9, 3, 2
2019/3/11, 49, 29, 25, 4, 1, 2
2019/3/12, 56, 29, 33, 8, 2, 2
2019/3/13, 55, 25, 16, 8, , 2
2019/3/14, 45, 20, 21, 6, , 1
2019/3/15, 34, 16, 19, 7, , 2
2019/3/16, 30, 15, 14, 6, , 1
2019/3/17, 31, 12, 11, 5, 1, 
2019/3/18, 21, 6, 14, 9, 1, 2
2019/3/19, 9, 10, 23, 8, 1, 2
2019/3/20, 21, 11, 12, 6, 1, 2
2019/3/21, 23, , 12, 6, 1, 2
2019/3/23, 14, 10, 28, 11, 5, 3
2019/3/24, 21, 18, 23, 8, 1, 2
2019/3/25, 36, 22, 16, 10, , 2
2019/3/26, 30, 28, 22, 6, 1, 1
2019/3/27, 21, 26, 16, 11, 2, 3
2019/3/28, 30, 21, 20, 10, 1, 2
2019/3/29, 32, 16, 19, 8, 5, 2
2019/3/30, 23, 15, 19, 6, 4, 1
2019/3/31, 25, 12, 17, 5, , 1
2019/4/1, 17, 10, 15, 8, 1, 2
2018/10/2, 31, 11, 22, 9, 8, 1
2018/10/3, 20, 13, 22, 13, 4, 2
2018/10/4, 19, 12, 18, 8, 2, 
2018/10/5, 22, 10, 22, 2, 1, 2
2018/10/6, 13, 9, 23, 1, 1, 1
2018/10/7, 10, 10, 20, 3, , 1
2018/10/8, 14, 6, 21, 5, , 1
2018/10/9, 9, 12, 20, 16, 3, 2
2018/10/10, 21, 15, 22, 3, 1, 1
2018/10/11, 24, 12, 20, 4, 2, 2
2018/10/12, 22, 8, 19, 7, 1, 1
2018/10/13, 11, 8, 19, 8, 1, 2
2018/10/14, 13, 13, 23, 3, 2, 
2018/10/15, 17, 13, 18, 8, 1, 2
2018/10/16, 21, 16, 21, 4, 1, 2
2018/10/17, 25, 16, 19, 6, 1, 1
2018/10/18, 21, 13, 14, 12, 1, 
2018/10/19, 22, 14, 28, 10, 2, 
2018/10/20, 26, 20, 25, 12, 2, 2
2018/10/21, 36, 16, 22, 3, 2, 1
2018/10/22, 24, 17, 19, 7, 1, 1
2018/10/23, 24, 17, 24, 12, 6, 1
2018/10/24, 29, 23, 21, 2, 1, 1
2018/10/25, 37, 20, 22, 8, 1, 1
2018/10/26, 28, 19, 23, 7, 1, 1
2018/10/27, 33, 20, 27, 6, 4, 1
2018/10/28, 32, 19, 21, 2, 1, 1
2018/10/29, 28, 17, 21, 7, 2, 1
2018/10/30, 22, 17, 23, 11, 7, 2
2018/10/31, 28, 24, 26, 8, 2, 2
2018/11/1, 37, 26, 28, 12, 6, 1
2018/11/2, 46, 27, 36, 9, 2, 
2018/11/3, 57, 20, 32, 5, 1, 1
2018/11/4, 36, 33, 24, 2, 1, 1
2018/11/5, 49, 32, 16, 22, 4, 2
2018/11/6, 51, 28, 22, 26, 4, 3
2018/11/7, 57, 24, 23, 12, 1, 3
2018/11/8, 46, 9, 18, 4, 1, 1
2018/11/9, 20, 14, 23, 8, 1, 1
2018/11/10, 27, 15, 27, 8, 1, 1
2018/11/11, 28, 15, 29, 7, 1, 2
2018/11/12, 33, 12, 14, 10, 2, 2
2018/11/13, 23, 10, 19, 4, 1, 1
2018/11/14, 17, 18, 7, 16, 4, 2
2018/11/15, 25, 19, 22, 5, 1, 2
2018/11/16, 39, 15, 17, 4, 1, 
2018/11/17, 26, 14, 18, 5, 1, 2
2018/11/18, 25, 11, 18, 3, 1, 1
2018/11/19, 13, 11, 16, 8, 1, 2
2018/11/20, 17, 12, 19, 8, 6, 1
2018/11/21, 15, 27, 22, 10, 5, 2
2018/11/22, 32, 59, 20, 5, , 1
2018/11/23, 62, 51, 19, 3, , 1
2018/11/24, 56, 14, 18, 3, 2, 
2018/11/26, 21, 13, 19, 3, 1, 
2018/11/29, 19, 12, 14, 2, , 
2018/11/30, 13, 13, 16, 7, 1, 1
2018/12/1, 17, 14, 22, 6, 1, 2
2018/12/2, 21, 19, 28, 6, 2, 1
2018/12/3, 28, 29, 24, 6, , 1
2018/12/4, 35, 20, 14, 5, 1, 1
2018/12/5, 25, 20, 14, 4, 8, 2
2018/12/6, 26, 13, 14, 4, , 1
2018/12/7, 16, 14, 18, 5, 2, 1
2018/12/8, 15, 18, 16, 4, 8, 1
2018/12/9, 21, 24, 17, 4, 2, 
2018/12/10, 34, 27, 20, 6, 3, 2
2018/12/11, 38, 19, 19, 3, 1, 1
2018/12/12, 31, 12, 13, 6, 3, 2
2018/12/13, 18, 12, 19, 6, 1, 
