,Adelaide,Brisbane,Melbourne,Perth,Sydney
2020-04-12,30.0,19.77777777777778,21.454545454545453,36.333333333333336,14.933333333333334
2020-04-13,28.666666666666668,21.77777777777778,16.09090909090909,33.666666666666664,19.8
2020-04-14,30.0,23.666666666666668,21.818181818181817,19.0,39.93333333333333
2020-04-15,29.666666666666668,22.11111111111111,33.81818181818182,15.666666666666666,41.666666666666664
2020-04-16,16.333333333333332,21.666666666666668,31.727272727272727,17.666666666666668,44.53333333333333
2020-04-17,24.666666666666668,18.375,21.0,24.666666666666668,32.266666666666666
2020-04-18,12.333333333333334,20.5,17.272727272727273,35.5,21.6
2020-04-19,11.666666666666666,33.75,15.272727272727273,53.0,23.071428571428573
2020-04-20,13.666666666666666,31.25,22.181818181818183,32.333333333333336,36.214285714285715
2020-04-21,37.666666666666664,33.111111111111114,25.454545454545453,33.666666666666664,33.57142857142857
2020-04-22,31.0,27.555555555555557,29.0,26.5,26.266666666666666
2020-04-23,33.666666666666664,35.0,25.363636363636363,24.0,26.785714285714285
2020-04-24,25.666666666666668,27.444444444444443,31.363636363636363,20.333333333333332,31.857142857142858
2020-04-25,29.333333333333332,36.77777777777778,27.727272727272727,24.5,28.4
2020-04-26,20.666666666666668,38.0,29.636363636363637,16.5,36.86666666666667
2020-04-27,20.0,32.55555555555556,24.363636363636363,22.333333333333332,29.933333333333334
2020-04-28,26.666666666666668,26.666666666666668,30.09090909090909,41.0,21.733333333333334
2020-04-29,13.666666666666666,15.777777777777779,25.181818181818183,21.0,23.066666666666666
2020-04-30,15.666666666666666,17.666666666666668,15.545454545454545,28.0,29.0
2020-05-01,17.333333333333332,30.0,14.181818181818182,27.666666666666668,18.866666666666667
