date, pm25, pm10, o3, no2, so2, co
18-12-04,35,20,14,5,1,1
18-12-05,25,20,14,4,8,2
18-12-06,26,13,14,4, ,1
18-12-07,16,14,18,5,2,1
18-12-08,15,18,16,4,8,1
18-12-09,21,24,17,4,2, 
18-12-10,34,27,20,6,3,2
18-12-11,38,19,19,3,1,1
18-12-12,31,12,13,6,3,2
18-12-13,18,12,19,6,1, 
18-12-14,22,15,22,10,3,3
18-12-15,27,19,19,6,3,3
18-12-16,35,23,23,6,2, 
18-12-17,40,24,31,8,2,2
18-12-18,40,23,26,2,2, 
18-12-19,41,18,13,6,2,1
18-12-20,25,14,32,11,5,2
18-12-21,25,17,17,2,1,1
18-12-22,30,12,17,2,1,1
18-12-23,14,11,13,3,1, 
18-12-24,15,11,20,5,1,1
18-12-25,16,12,27,4,4,1
18-12-26,17,16,23,4,1,2
18-12-27,24,20,30,7,5,1
18-12-28,26,24,43,7,3,1
18-12-29,35,24,42,5,2,2
18-12-30,43,28,49,5,3,2
18-12-31,48, , , , , 
18-07-02,35,13,16,16,1,2
18-07-03,31,11,9,18,1,2
18-07-04,27,23,9,18,2,4
18-07-05,58,16,12,16,1,1
18-07-06,40,10,19,9,1, 
18-07-07,18,11,21,10, , 
18-07-08,20,8,21,4, , 
18-07-09,15,8,19,12,1,1
18-07-10,14,14,15,17,1,2
18-07-11,30,23,12,19,2,3
18-07-12,53,22,13,19,1,3
18-07-13,58,16,17,14,1,1
18-07-14,46,11,17,11,1,2
18-07-15,34,18,17,18,1,3
18-07-16,55,20,15,21,1,3
18-07-17,62,15,18,15,2,1
18-07-18,40,25,19,17,1,1
18-07-19,27,37,9,24,2,2
18-07-20,56,37,20,12,1,1
18-07-21,46,13,22,10,1,1
18-07-22,20,17,18,14,2,2
18-07-23,49,22,14,21,2,2
18-07-24,61,17,20,14,1,1
18-07-25,36,24,18,20,1,1
18-07-26,36,22,4,21,1,2
18-07-27,43,25,9, ,1,5
18-07-28,55,26,13,23,6,4
18-07-29,59,21,23,6,2, 
18-07-30,46,14,22,11, , 
18-07-31,31,14,19,17,1,1
18-08-01,30,18, ,18, ,1
18-08-02,38, , , , , 
18-08-20,11,10,22,10,1,1
18-08-21,16,17,22,12, ,1
18-08-22,32,11,22,13,1,1
18-08-23,15,17,24,12,1,1
18-08-24,36,11,21,13,1,1
18-08-25,20,14,20,14,1,2
18-08-26,29,19,15,13,1,3
18-08-27,54,14,23,3,1,2
18-08-28,41,14,23,10,1,1
18-08-29,25,16,23,17,1,2
18-08-30,36,19,21,19,1,2
18-08-31,46,22,15,20,10,2
18-09-01,48,13,23,6, , 
18-09-02,26,8,24,4,1, 
18-09-03,19,11,21,10,2,1
18-09-04,25,8,22,11, ,1
18-09-05,11,10,18,13,1,1
18-09-06,20,17,21,12,1,3
18-09-07,36,12,18,13,1,1
18-09-08,19,11,23,7,1,1
18-09-09,22,14,23,6,1,2
18-09-10,31,11,20,9,1, 
18-09-11,20,22,20,11,4,1
18-09-12,40,21,22,14,2,1
18-09-13,38,26,24,6,2,1
18-09-14,40,25,25,14,2,1
18-09-15,36,23,25,10,2,2
18-09-16,47,20,24,3,1, 
18-09-17,24,15,24,10,2,1
18-09-18,27,19,22,13,7,1
18-09-19,44,25,24,12,2, 
18-09-20,53,21,22,9,1, 
18-09-21,34,15,24,14,1, 
18-09-22,34,18,24,16,5, 
18-09-23,41,19,26,3,2, 
18-09-24,41,15,22,3,1, 
18-09-25,27,11,21,11,1,1
18-09-26,17,10,16,17,2,2
18-09-27,20,12,22,13,4,2
18-09-28,32,12,26,13,4,1
18-09-29,25,16,23,2,2,1
18-09-30,29,13,23,7,2, 
18-10-01,25,13,23,10,1,1
18-04-02,36,21,41,9, , 
18-04-03,45,24,18,6, , 
18-04-04,42,16,17,8, , 
18-04-05,26,15,21,12, , 
18-04-06,25,20,25,8, , 
18-04-07,35,30,10,11, , 
18-04-08,50, , , , , 
18-04-11,28,20,20,13, , 
18-04-12,24,27,32,15, , 
18-04-13,39,29,25,12, , 
18-04-14,40,29,25,6, , 
18-04-15,52,44,19,4, , 
18-04-16,44,22,19,9, , 
18-04-17,29,22,18,5, , 
18-04-18,37,27,17,13, , 
18-04-19,44,28,14,18, , 
18-04-20,46,25,26,10, , 
18-04-21,42,24,27,9, , 
18-04-22,48,17,19,7, , 
18-04-23,30,18,18,13, , 
18-04-24,30,17,15,13, , 
18-04-25,33,15,18,9, , 
18-04-26,27,19,21,8, , 
18-04-27,38,22,19,3, , 
18-04-28,38,12,16,4, , 
18-04-29,18,10,18,5, , 
18-04-30,15,9,16,9, , 
18-05-01,15,13,13,17, , 
18-05-02,26,18,6,19, , 
18-05-03,35,23,12,20, , 
18-05-04,50,19,20,10, , 
18-05-05,28,14,17,16, , 
18-05-06,21,21,20,16, , 
18-05-07,51,18,17,15, , 
18-05-08,47,22,14,24, , 
18-05-09,47,36,14,24, , 
18-05-10,75,26,21,11, , 
18-05-11,57,16,17,7, , 
18-05-12,34,8,15,5, , 
18-05-13,17,6,17,1, , 
18-05-14,12,15,18,5, , 
18-05-15,19,11,16,9, , 
18-05-16,16,12,18,8, , 
18-05-17,21,15,16,17, , 
18-05-18,27,18,18,17, , 
18-05-19,40,21,14,15, , 
18-05-20,54,14,18,12, , 
18-05-21,38,14,17,12, , 
18-05-22,31,12,16,14, , 
18-05-23,27,13,13,12, , 
18-05-24,19,18,18,9, , 
18-05-25,34,18,20,10, , 
18-05-26,35,25,17,17, , 
18-05-27,51,33,19,14, , 
18-05-28,72,27,5,22, , 
18-05-29,63,37,17,19, , 
18-05-30,83,19,16,11, , 
18-05-31,48,9,20,10,1,1
18-06-01,22,13,21,5, , 
18-06-02,22,11,21,3,1, 
18-06-03,15,14,21,4,1, 
18-06-04,19,11,18,8,1,1
18-06-05,20,11,14,9, ,1
18-06-06,15,9,9,18,1,1
18-06-07,17,14,9,20,1,2
18-06-08,43,19,1,18,1,2
18-06-09,43,15,8,12,1,2
18-06-10,39,11,19,6,1,2
18-06-11,34,9,19,8,1,1
18-06-12,18,14,6,17,2,2
18-06-13,34,18,10,17,2,2
18-06-14,51,18,13,15,1,1
18-06-15,48,10,18,9,1, 
18-06-16,25,10,20,10,1, 
18-06-17,22,7,20,6, , 
18-06-18,17,6,20,4, , 
18-06-19,17,8,20,5, , 
18-06-20,20,12,20,7,1, 
18-06-21,18,16,8,18,1,2
18-06-22,29,20,9,18,1,3
18-06-23,52,20,12,17,1,2
18-06-24,57,13,19,11,3,1
18-06-25,43,15,15,18,3,2
18-06-26,40,20,11,20,1,3
18-06-27,50,18,5,21,2,2
18-06-28,51,11,10,14,2,2
18-06-29,31,9,10,15,1,1
18-06-30,26,15,17,13, ,1
18-07-01,49,11,16,12,1,1
18-01-02,52,19,25,4, , 
18-01-03,37,15,20,3, , 
18-01-04,22,16,16,5, , 
18-01-05,21,18,21,7, , 
18-01-06,28,17,30,6, , 
18-01-07,27,23,51,6, , 
18-01-08,40,30,35,11, , 
18-01-09,53,24,28,5, , 
18-01-10,44,17,15,4, , 
18-01-11,27,19,14,7, , 
18-01-12,26,18,20,7, , 
18-01-13,26,21,24,5, , 
18-01-14,33,16,16,2, , 
18-01-15,27,14,16,2, , 
18-01-16,22,22,15,1, , 
18-01-17,26,23,14,3, , 
18-01-18,28,21,25,11, , 
18-01-19,29,20,26,13, , 
18-01-20,31,16,23,8, , 
18-01-21,25,14,15,4, , 
